Index,Date,Secteur,Commentaire semaine,Commentaire jour,Code_entrée,Entrée,Code_plat,Plat,Code_légumes,Légumes,Code_laitage,Laitage,Code_dessert,Dessert,Code_gouter,Gouter,Code_gouter_02,Gouter_02,Taux participation,Température,Humidité,Vitesse du vent moyen 10 mn,Taux gaspillage,Attente moyenne,Allergies
2500,2019-06-04,2,,MENU 2 FOIS BON,,Œufs durs/ salade vinaigrette,AB / SVP,Couscous de légumes,,,EBR,Yaourt à la vanille,,,,Pain/confiture/ lait,,,0.9,16.3,79,3.2,0.44,0,0
2501,2019-06-04,1,,MENU 2 FOIS BON,,Œufs durs/ salade vinaigrette,AB/ SVP,Couscous de légumes,,,EBR,Yaourt à la vanille,,,,Pain/confiture/ lait,,,0.89,16.3,79,3.2,0.43,26.0917818282232,0.02
2502,2019-06-05,2,,,AB,Taboulé,VPF,Janbon braisé OU rôti de dinde sauce chasseur,,Petits pois/ carottes,,Fromage,,Fruit de saison,,Sablé des flandres/ compote d'abricots,,,0.53,13.7,80,1.6,0.17,0,0
2503,2019-06-05,3,,,AB,Taboulé,VPF,Janbon braisé OU rôti de dinde sauce chasseur,,Petits pois / carottes,,Fromage,,Fruit de saison,,Sablé des flandre/ compote d'abricots,,,0.55,13.7,80,1.6,0.2,0,0.02
2504,2019-06-05,1,,,AB,Taboulé,VPF,Jambon braisé OU rôti de dinde sauce chasseur,,Petits pois/ carottes,,Fromage,,Fruit de saison,,Sablé des flandres/ compote d'abricots,,,0.54,13.7,80,1.6,0.26,28.2533098982622,0
2505,2019-06-06,1,,,,Concombre vinaigrette,VBF,Rôti de bœuf au jus,,Haricots verts,,,,Crème vanille/ petits beurre,,Pain/ beurre/ banane équitable/ lait,,,0.9,16.2,64,3.6,0.3,6.60802617116717,0.02
2506,2019-06-06,3,,,,Concombre vinaigrette,VBF / EBR,Parmentier crécy,,Salade verte,,,,Crème vanille / petits beurre,,Pain/ beurre/ banane équitable/ lait,,,0.9,16.2,64,3.6,0.19,0,0.02
2507,2019-06-06,2,,,,Concombre vinaigrette,VBF,Bœuf flamand,,Carottes vichy,,,,Crème vanille/ petits beurre,,Pain/ beurre/ banane équitable/ lait,,,0.92,16.2,64,3.6,0.24,0,0
2508,2019-06-07,2,,,,Tomate feta,,Filet de lieu sauce oseille,AB,Riz et poëlée de légumes,,,,Cocktail de fruits,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.86,14.5,80,8.9,0.04,0,0.02
2509,2019-06-07,1,,,,Tomate feta,,Filet de lieu sauce oseille,AB,Riz et poëlée de légumes,,,,Cocktail de fruits,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.93,14.5,80,8.9,0.03,0,0
2510,2019-06-07,3,,,,Tomate feta,,Filet de lieu sauce oseille,AB,Riz et poëlée de légumes,,,,Cocktail de fruits,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.9,14.5,80,8.9,0.02,23.7645221731222,0.02
2511,2019-06-10,1,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,,0.93,13.9,77,2.9,0.13,0,0
2512,2019-06-10,3,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,,0.88,13.9,77,2.9,0.12,0,0.02
2513,2019-06-10,2,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,,0.94,13.9,77,2.9,0.08,0,0.02
2514,2019-06-11,1,,,,Radis,AB/ SVP,Omelette,,Ratatouille/ pommes de terre,AB,Yaourt nature,,,,Pain/ beurre/ barre chocolatée/ lait,,,0.94,12.2,84,3.2,0.18,31.1450941239691,0.02
2515,2019-06-11,2,,,,Radis,AB/ SVP,Omelette,,Ratatouille/ pommes de terre,AB,Yaourt nature,,,,Pain/ beurre/ barre chocolatée/ lait,,,0.87,12.2,84,3.2,0.18,7.30421715942831,0.02
2516,2019-06-11,3,,,,Radis,AB / SVP,Omelette,,Ratatouille / pommes de terre,AB,Yaourt nature,,,,Pain/ beurre/ barre chocolatée/ lait,,,0.91,12.2,84,3.2,0.18,31.7644063560058,0.02
2517,2019-06-12,3,,,,Salade de lentilles,VPF,Escalope de porc OU rôti de dinde au jus,,Gratin de courgettes fraîches,,Fromage,,Fruit de saison,,Pain/ beurre/ petits suisses aux fruits,,,0.56,12.5,93,2.6,0.06,0,0.02
2518,2019-06-12,1,,,,Salade de lentilles,VPF,Escalope de porc OU rôti de dinde au jus,,Gratin de courgettes fraîches,,Fromage,,Fruit de saison,,Pain/ beurre/ petits suisse aux fruits,,,0.56,12.5,93,2.6,0.07,0.797736843877514,0.02
2519,2019-06-12,2,,,,Salade de lentilles,VPF,Escalope de porc OU rôti de dinde au jus,,Gratin de courgettes fraîches,,Fromage,,Fruit de saison,,Pain/ beurre/ petits suisse aux fruits,,,0.54,12.5,93,2.6,0.06,10.7481727066601,0
2520,2019-06-13,3,,,,Melon,VBF,Bœuf Flamand,,Carottes vichy,,Fromage,,Compote tous fruits,,Pain/ confiture/ lait,,,0.93,13.5,96,3.8,0.24,0,0.02
2521,2019-06-13,1,,,,Melon,VBF/ EBR,Parmentier de crécy,,Salade verte,,Fromage,,Compote tous fruits,,Pain/ confiture/ lait,,,0.91,13.5,96,3.8,0.18,0,0.02
2522,2019-06-13,2,,,,Melon,VBF,Rôti de bœuf au jus,,Haricots verts,,Fromage,,Compote tous fruits,,Pain/ confiture/ lait,,,0.9,13.5,96,3.8,0.31,0,0
2523,2019-06-14,3,,,,Saucisse à l'ail / salade verte OU macédoine,,Saumon sauce au beurre blanc,,Pommes vapeur,,Fromage,,Fruit de saison,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.94,17.2,67,5.3,0.05,0,0.02
2524,2019-06-14,1,,,,Saucisse à l'ail/ salade verte OU macédoine,,Saumon sauce au beurre blanc,,Pommes vapeur,,Fromage,,Fruit de saison,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.93,17.2,67,5.3,0.08,0,0.02
2525,2019-06-14,2,,,,Saucisse à l'ail/ salade verte OU macédoine,,Saumon sauce au beurre blanc,,Pommes vapeur,,Fromage,,Fruit de saison,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.95,17.2,67,5.3,0.03,7.11062091118047,0
2526,2019-06-17,3,,,AB,Œuf dur / salade,AB / SVP,Gratin de boulgour,,,,Fromage,,Compote pommes / framboises,,Pain/ beurre/ barre chocolatée/ lait,,,0.95,18.6,62,1.3,0.28,34.7434931774582,0.02
2527,2019-06-17,1,,,AB,Œuf dur/ salade,AB/ SVP,Gratin de boulgour,,,,Fromage,,Compote pommes/ framboises,,Pain/ beurre/ barre chocolatée/ lait,,,0.91,18.6,62,1.3,0.26,0,0.02
2528,2019-06-17,2,,,AB,Œuf dur/ salade,AB/ SVP,Gratin de boulgour,,,,Fromage,,Compote pommes/ framboises,,Pain/ beurre/ barre chocolatée/ lait,,,0.92,18.6,62,1.3,0.26,18.8169542316834,0
2529,2019-06-18,3,,,,Melon,VPF,Sauté de porc OU rôti de dinde sauce paprika,AB,Semoule,EBR,Yaourt aux fruits des bois,,,,Pain/ pomme/ fromage,,,0.9,19.5,76,2.5,0.08,0,0.02
2530,2019-06-18,2,,,,Melon,VPF,Saucisse OU saucisse de volaille,AB,Lentilles,EBR,Yaourt aux fruits des bois,,,,Pain/ pomme/ fromage,,,0.91,19.5,76,2.5,0.39,0,0.02
2531,2019-06-18,1,,,,Melon,VPF,Rôti de porc OU rôti de dinde au jus,,Haricots blancs,EBR,Yaourt aux fruits des bois,,,,Pain/ pomme/ fromage,,,0.92,19.5,76,2.5,0.11,1.35613088184265,0.02
2532,2019-06-19,1,,,AB,Betteraves persillées,,Escalope de dinde aux herbes,EBR,Purée de courgettes,,Fromage blanc,,Fruit de saison,,Cake aux pépites de chocolat/ compote d'abricots,,,0.56,18.6,83,5.7,0.04,18.765644251318,0
2533,2019-06-19,3,,,AB,Betteraves persillées,,Escalope de dinde aux herbes,EBR,Purée de courgettes,,Fromage blanc,,Fruit de saison,,Cake aux pépites de chocolat/ compote d'abricots,,,0.53,18.6,83,5.7,0.01,0,0
2534,2019-06-19,2,,,AB,Betteraves persillées,,Escalope de dinde aux herbes,EBR,Purée de courgettes,,Fromage blanc,,Fruit de saison,,Cake aux pépites de chocolat/ compote d'abricots,,,0.54,18.6,83,5.7,0.04,0,0
2535,2019-06-20,1,,,,Concombre tzatziki,,Rôti de veau au jus,,Haricots verts,,Fromage,,Dés d'ananas,AB,Pain/ beurre/ banane équitable/ lait,,,0.94,16.7,73,3.1,0.11,27.1786741986652,0.02
2536,2019-06-20,2,,,,Concombre tzatziki,,Sauté d'agneau marengo,,Haricots verts,,Fromage,,Dés d'ananas,AB,Pain/ beurre/ banane équitable/ lait,,,0.9,16.7,73,3.1,0.2,8.88635873936895,0
2537,2019-06-20,3,,,,Concombre tzatziki,,Sauté veau marengo,,Haricots verts,,Fromage,,Dés d'ananas,AB,Pain/ beurre/ banane équitable/ lait,,,0.92,16.7,73,3.1,0.06,0,0
2538,2019-06-21,1,,,,Tomates feta,,Filet de lieu sauce suchet,,Brocolis panachés,,,,Grillé aux pommes,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.92,17.1,71,2.7,0.17,0,0.02
2539,2019-06-21,2,,,,Tomates feta,,Filet de lieu sauce suchet,,Brocolis panachés,,,,Grillé aux pommes,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.94,17.1,71,2.7,0.17,0,0
2540,2019-06-21,3,,,,Tomates feta,,Filet de lieu sauce suchet,,Brocolis panachés,,,,Grillé aux pommes,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.91,17.1,71,2.7,0.17,36.9475487151326,0.02
2541,2019-06-24,2,,,AB,Taboulé,,Rôti de dinde label au jus,,Petits pois / carottes,,Fromage,,Fruit de saison,,Pain/ beurre/ barre chocolatée/ lait,,,0.93,16.6,99,2.7,0.14,0,0.02
2542,2019-06-24,1,,,AB,Taboulé,,Rôti de dinde label au jus,,Petits pois/ carottes,,Fromage,,Fruit de saison,,Pain/ beurre/ barre chocolatée/ lait,,,0.94,16.6,99,2.7,0.19,10.9974945325036,0
2543,2019-06-24,3,,,AB,Taboulé,,Rôti de dinde label au jus,,Petits pois / carottes,,Fromage,,Fruit de saison,,Pain/ beurre/ barre chocolatée/ lait,,,0.91,16.6,99,2.7,0.11,15.7048594055762,0.02
2544,2019-06-25,3,,,,Duo de carottes/ courgettes/ vinaigrette,SVP,Chili de légumes,,,AB,Yaourt nature,,,,Pain/ crème de gruyère,,,0.94,17.8,90,1.2,0.01,2.58439942677696,0
2545,2019-06-25,2,,,,Duo de carottes/ courgettes/ vinaigrette,SVP,Chili de légumes,,,AB,Yaourt nature,,,,Pain/ crème de gruyère,,,0.91,17.8,90,1.2,0.04,12.3110873008028,0
2546,2019-06-25,1,,,,Duo de carottes/ courgettes/ vinaigrette,SVP,Chili de légumes,,,AB,Yaourt nature,,,,Pain/ crème de gruyère,,,0.96,17.8,90,1.2,0.02,0,0
2547,2019-06-26,3,,,,Sardines / pommes de terre,VPF,Jambon braisé OU Rôti de dinde sauce champignons,,Haricots verts,,Fromage,,Fruit de saison,,Madeleine/ compote de fraises,,,0.55,24.7,78,7,0.25,9.86350864642753,0
2548,2019-06-26,1,,,,Sardines/ pommes de terre,VPF,Jambon braisé OU rôti de dinde  sauce champignons,,Haricots verts,,Fromage,,Fruit de saison,,Madeleine/ compote de fraises,,,0.56,24.7,78,7,0.25,0,0.02
2549,2019-06-26,2,,,,Sardines/ pommes de terre,VPF,Jambon braisé OU rôti de dinde sauce champignons,,Haricots verts,,Fromage,,Fruit de saison,,Madeleine/ compote de fraises,,,0.55,24.7,78,7,0.27,43.0484032020028,0.02
2550,2019-06-27,1,,REPAS DE FIN D'ANNÉE/ COUPE DU MONDE FÉMININE,,Tomates cerises,AB,Egg'Burger/ jus de pomme,,Potatoes,,,,Glace surprise,,Pain beurre/ nectarine/ lait,,,0.91,27.3,71,4.9,0.28,4.70274506044897,0.02
2551,2019-06-27,3,,REPAS DE FIN D'ANNÉE/ COUPE DU MONDE FÉMININE,,Tomates cerises,AB,Egg'Burger/ jus de pomme,,Potatoes,,,,Glace surprise,,Pain/ beurre/ nectarine/ lait,,,0.9,27.3,71,4.9,0.25,0,0
2552,2019-06-27,2,,REPAS DE FIN D'ANNÉE/ COUPE DU MONDE FÉMININE,,Tomates cerises,AB,Egg'Burger/ jus de pomme,,Potatoes,,,,Glace surprise,,Pain beurre / nectarine / lait,,,0.9,27.3,71,4.9,0.26,26.2345686560213,0.02
2553,2019-06-28,2,,,BBC,Rillettes/ salade verte OU betteraves,,Filet de lieu sauce provençale,AB,Courgettes,,Fromage,,Fruit de saison,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.9,27.9,65,4.6,0.04,0,0
2554,2019-06-28,1,,,BBC,Rillettes/ salade verte OU betteraves,,Filet de lieu sauce provençale,AB,Courgettes,,Fromage,,Fruit de saison,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.92,27.9,65,4.6,0.04,1.06090858209027,0
2555,2019-06-28,3,,,BBC,Rillettes / salade verte OU betteraves,,Filet de lieu sauce provençale,AB,Courgettes,,Fromage,,Fruit de saison,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.94,27.9,65,4.6,0.04,0.78591697755034,0.02
2556,2019-07-01,1,,,AB,Concombre vinaigrette/ 1/2 œuf dur,AB / SVP,Couscous de légumes,,,EBR,Yaourt nature,,,,Pain/ beurre/ barre chocolatée/ lait,,,0.92,18.1,75,4.8,0.45,41.6743244589295,0
2557,2019-07-01,3,,,AB,Concombre vinaigrette/ 1/2 œuf dur,AB/ SVP,Couscous de légumes,,,EBR,Yaourt nature,,,,Pain/ beurre/ barre chocolatée/ lait,,,0.95,18.1,75,4.8,0.45,14.9767453406218,0
2558,2019-07-01,2,,,AB,Concombre vinaigrette / 1/2 œuf dur,AB/ SVP,Couscous de légumes,,,EBR,Yaourt nature,,,,Pain/ beurre/ barre chocolatée/ lait,,,0.94,18.1,75,4.8,0.48,0,0
2559,2019-07-02,2,,,,"Salade américaine (jambon, poivron, gruyère, maïs)",,Poisson pané/ beurre citron,AB,Jardinière,,Fromage,,Fruit de saison,,Pain/ beurre/ abricots/ lait,,,0.93,20,58,4.2,0.35,0,0
2560,2019-07-02,3,,,,"Salade américaine (jambon, poivron, gruyère, maïs)",,Poisson pané/ beurre citron,AB,Jardinière,,Fromage,,Fruit de saison,,Pain/ beurre/ compote tous fruits/ lait,,,0.91,20,58,4.2,0.34,2.02494298827434,0.02
2561,2019-07-02,1,,,,"Salade américaine (jambon, poivron, gruyère, maïs)",,Poisson pané/ beurre citron,AB,Jardinière,,Fromage,,Fruit de saison,,Pain/ beurre/ abricots/ lait,,,0.9,20,58,4.2,0.37,11.3377093297176,0
2562,2019-07-03,1,,,,Pastèque,,Sauté de poulet au curry,AB,Riz pilaf,,Petits suisses aux fruits,,,,Pain/ beurre/ abricots/ lait,,,0.55,22.6,48,7.6,0.25,0,0
2563,2019-07-03,3,,,,Pastèque,,Sauté de poulet au curry,AB,Riz pilaf,,Petits suisses aux fruits,,,,Pain/ beurre/ abricots,,,0.55,22.6,48,7.6,0.22,18.7522784339428,0
2564,2019-07-03,2,,,,Pastèque,,Sauté de poulet au curry,AB,Riz pilaf,,Petits suisses aux fruits,,,,Pain/ beurre/ abricots/ lait,,,0.55,22.6,48,7.6,0.25,0,0.02
2565,2019-07-04,3,,VIVE LES VACANCES,,REPAS DE RESERVE,,REPAS DE RESERVE,,REPAS DE RESERVE,,REPAS DE RESERVE,,,,REPAS DE RESERVE,,,0.91,21.5,52,4,0.08,2.27910202608333,0.02
2566,2019-07-04,2,,VIVE LES VACANCES,,REPAS DE RESERVE,,REPAS DE RESERVE,,REPAS DE RESERVE,,REPAS DE RESERVE,,,,REPAS DE RESERVE,,,0.94,21.5,52,4,0.07,17.0544305794017,0.02
2567,2019-07-04,1,,VIVE LES VACANCES,,REPAS DE RESERVE,,REPAS DE RESERVE,,REPAS DE RESERVE,,REPAS DE RESERVE,,,,REPAS DE RESERVE,,,0.96,21.5,52,4,0.08,0,0.02
2568,2019-07-05,2,,,AB,Salade de pâtes mayonnaise,VPF,Rôti de porc 1/2 sel OU rôti de dinde,AB,Tomates cerises/ betteraves,,Fromage,,Fruit de saison,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.88,25.3,46,2.8,0.15,25.7493849421426,0
2569,2019-07-05,3,,,AB,Salade de pâtes mayonnaise,VPF,Rôti de porc 1/2 sel OU rôti de dinde au jus,AB,Tomates cerises/ betteraves,,Fromage,,Fruit de saison,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.9,25.3,46,2.8,0.12,0,0
2570,2019-07-05,1,,,AB,Salade de pâtes mayonnaise,VPF,Rôti de porc 1/2 sel OU rôti de dinde,AB,Tomates cerises/ betteraves,,Fromage,,Fruit de saison,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.89,25.3,46,2.8,0.11,16.3386014598256,0
2571,2019-07-08,2,,,AB,Taboulé,,Émincé de poulet basquaise,,Ratatouille,,Fromage,,Fruit de saison,,Barre bretonne/ compote de pomme/ lait,,,0.91,21.2,61,3.9,0.23,12.059569851969,0.02
2572,2019-07-08,1,,,AB,Taboulé,,Émincé de poulet basquaise,,Ratatouille,,Fromage,,Fruit de saison,,Barre bretonne/ compote de pomme/ lait,,,0.9,21.2,61,3.9,0.23,0,0.02
2573,2019-07-08,3,,,AB,Taboulé,,Émincé de poulet basquaise,,Ratatouille,,Fromage,,Fruit de saison,,Barre bretonne/ compote de pomme/ lait,,,0.92,21.2,61,3.9,0.21,0,0.02
2574,2019-07-09,2,,,AB,Concombre bulgare/ 1/2 œuf dur,AB/ SVP,Riz safranné aux légumes,,,,,,Crème à la vanille,,Pain/ beurre/ pêche/ lait,,,0.95,22.1,37,5.9,0.29,0,0.02
2575,2019-07-09,1,,,AB,Concombre bulgare/ 1/2 œuf dur,AB/ SVP,Riz safranné aux légumes,,,,,,Crème à la vanille,,Pain/ beurre/ pêche/ lait,,,0.94,22.1,37,5.9,0.31,0,0.02
2576,2019-07-09,3,,,AB,Concombre bulgare/ 1/2 œuf dur,AB/ SVP,Riz safranné aux légumes,,,,,,Crème à la vanille,,Pain/ beurre/ pêche/ lait,,,0.92,22.1,37,5.9,0.33,13.1898101972294,0
2577,2019-07-10,1,,,,Tomates vinaigrette,VBF,Sauté de bœuf provençale,AB,Courgettes persillées,,,,Far aux pommes,,Pain/ beurre/ barre chocolatée/ lait,,,0.56,23.1,43,2.1,0.3,10.8078577888682,0
2578,2019-07-10,2,,,,Tomates vinaigrette,VBF,Sauté de bœuf provençale,AB,Courgettes persillées,,,,Far aux pommes,,Pain/ beurre/ barre chocolatée/ lait,,,0.55,23.1,43,2.1,0.33,0,0
2579,2019-07-10,3,,,,Tomates vinaigrette,VBF,Sauté de bœuf provençale,AB,Courgettes persillées,,,,Far aux pommes,,Pain/ beurre/ barre chocolatée/ lait,,,0.54,23.1,43,2.1,0.29,15.2583900441715,0.02
2580,2019-07-11,3,,,,Salade de blé au thon concombre,VPF,Rôti de porc OU émincé de poulet au jus,,Haricots verts,,Fromage,,Fruit de saison,,Pain au lait/ compote de pomme/ lait,,,0.92,22.8,52,1.8,0.2,0,0
2581,2019-07-11,2,,,,Salade de blé au thon concombre,VPF,Rôti de porc OU émincé de poulet au jus,,Haricots verts,,Fromage,,Fruit de saison,,Pain au lait/ compote de pomme/ lait,,,0.92,22.8,52,1.8,0.18,0,0.02
2582,2019-07-11,1,,,,Salade de blé au thon concombre,VPF,Rôti de porc OU émincé de poulet au jus,,Haricots verts,,Fromage,,Fruit de saison,,Pain au lait/ compote de pomme/ lait,,,0.9,22.8,52,1.8,0.19,0,0.02
2583,2019-07-12,2,,MENU DU MAILLOT JAUNE,,Melon jaune,,Filet de lieu beurre citron,AB,Semoule,,,,île flottante et crème anglaise,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.93,19.2,83,2.4,0.11,17.7031738450751,0.02
2584,2019-07-12,3,,MENU DU MAILLOT JAUNE,,Melon jaune,,Filet de lieu beurre citron,AB,Semoule,,,,île flottante et crème anglaise,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.91,19.2,83,2.4,0.06,21.8969644768891,0.02
2585,2019-07-12,1,,MENU DU MAILLOT JAUNE,,Melon jaune,,Filet de lieu beurre citron,AB,Semoule,,,,île flottante et crème anglaise,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.89,19.2,83,2.4,0.1,0,0.02
2586,2019-07-15,3,,,,"Salade méli-mélo (carotte, céléri)",AB,Paëlla,,,,Fromage,,Compote pommes/ framboises,,Pain/ beurre/ barre chocolatée/ lait,,,0.93,19.5,59,3.4,0.04,0,0
2587,2019-07-15,2,,,,"Salade méli-mélo (carotte, céléri)",AB,Paëlla,,,,Fromage,,Compote pommes/ framboises,,Pain/ beurre/ barre chocolatée/ lait,,,0.94,19.5,59,3.4,0.04,0,0.02
2588,2019-07-15,1,,,,"Salade méli-mélo (carotte, céléri)",AB,Paëlla,,,,Fromage,,Compote pommes/ framboises,,Pain/ beurre/ barre chocolatée/ lait,,,0.91,19.5,59,3.4,0,12.385811407847,0
2589,2019-07-16,1,,,,Pastèque,VPF,Sauté de porc OU rôti de dinde agenais,AB,Carottes vichy,,,,Cône glacé,,Pain/ beurre/ abricots/ lait,,,0.96,21.4,55,1.9,0.01,3.38129505977381,0.02
2590,2019-07-16,2,,,,Pastèque,VPF,Sauté de porc OU rôti de dinde agenais,AB,Carottes vichy,,,,Cône glacé,,Pain/ beurre/ abricots/ lait,,,0.89,21.4,55,1.9,0.01,0,0
2591,2019-07-16,3,,,,Pastèque,VPF,Sauté de porc OU rôti de dinde agenais,AB,Carottes vichy,,,,Cône glacé,,Pain/ beurre/ abricots/ lait,,,0.94,21.4,55,1.9,0.02,8.14051590300605,0.02
2592,2019-07-17,1,,,AB,Bettraves/ cossette de fromage,SVP,"Gnocchi à la romaine, sauce tomate",,salade verte,,,,Pêche,,Pain/ beurre/ nectarine/ lait,,,0.55,22.1,53,1.7,0.22,0,0.02
2593,2019-07-17,3,,,AB,Bettraves/ cossette de fromage,SVP,"Gnocchi à la romaine, sauce tomate",,salade verte,,,,Pêche,,Pain/ beurre/ nectarine/ lait,,,0.56,22.1,53,1.7,0.26,20.3249154378014,0.02
2594,2019-07-17,2,,,AB,Bettraves/ cossette de fromage,SVP,"Gnocchi à la romaine, sauce tomate",,salade verte,,,,Pêche,,Pain/ beurre/ nectarine/ lait,,,0.56,22.1,53,1.7,0.22,12.2817487281284,0.02
2595,2019-07-18,3,,,,Radis rapés au fromage blanc,VBF,Rôti de bœuf froid,,Frites,AB,Yaourt nature,,,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.94,19.7,79,4.3,0.18,0,0.02
2596,2019-07-18,1,,,,Radis rapés au fromage blanc,VBF,Rôti de bœuf froid,,Frites,AB,Yaourt nature,,,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.95,19.7,79,4.3,0.16,3.86028930310358,0
2597,2019-07-18,2,,,,Radis rapés au fromage blanc,VBF,Rôti de bœuf froid,,Frites,AB,Yaourt nature,,,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.9,19.7,79,4.3,0.18,0,0
2598,2019-07-19,1,,,,Galantine de volaille/ salade verte,,Filet de lieu,,Gratin de brocolis,,Fromage,,Fruit de saison,,,,,0.9,20.9,66,5.5,0.08,4.1499424922852,0
2599,2019-07-19,2,,,,Galantine de volaille/ salade verte,,Filet de lieu,,Gratin de brocolis,,Fromage,,Fruit de saison,,,,,0.9,20.9,66,5.5,0.04,0,0.02
2600,2019-07-19,3,,,,Galantine de volaille/ salade verte,,Filet de lieu,,Gratin de brocolis,,Fromage,,Fruit de saison,,,,,0.94,20.9,66,5.5,0.05,0,0.02
2601,2019-07-22,2,,,,Salade de croûtons et dés de fromage,EBR,Parmentier de courgettes,,,,,,Compote de pomme/ abricots,,Barre bretonne/ pêche/ lait,,,0.92,24.2,60,0.9,0.1,6.07101747962329,0
2602,2019-07-22,1,,,,Salade de croûtons et dés de fromage,EBR,Parmentier de courgettes,,,,,,Compote de pomme/ abricots,,Barre bretonne/ pêche/ lait,,,0.95,24.2,60,0.9,0.15,0,0.02
2603,2019-07-22,3,,,,Salade de croûtons et dés de fromage,EBR,Parmentier de courgettes,,,,,,Compote de pomme/ abricots,,Barre bretonne/ pêche/ lait,,,0.88,24.2,60,0.9,0.12,9.01582884121155,0
2604,2019-07-23,3,,,,Salade niçoise,AB/ SVP,Omelette,,Gratin d'épinards,,Petits suisses aux fruits,,,,Pain/ beurre/ barre chocolatée/ lait,,,0.92,29.7,41,3.7,0.32,2.55104662398721,0.02
2605,2019-07-23,1,,,,Salade niçoise,AB/ SVP,Omelette,,Gratin d'épinards,,Petits suisses aux fruits,,,,Pain/ beurre/ barre chocolatée/ lait,,,0.89,29.7,41,3.7,0.31,0,0
2606,2019-07-23,3,,,,Crème de carottes,AB/ SVP,Gratin de pommes de terre au fromage frais,,,,,,Fruit de saison,,Pain/ beurre/ barre chocolatée/ lait,,,0.92,29.7,41,3.7,0.03,23.5964455595079,0
2607,2019-07-23,2,,,,Salade niçoise,AB/ SVP,Omelette,,Gratin d'épinards,,Petits suisses aux fruits,,,,Pain/ beurre/ barre chocolatée/ lait,,,0.9,29.7,41,3.7,0.32,0,0
2608,2019-07-23,2,,,,Crème de carottes,AB/ SVP,Gratin de pommes de terre au fromage frais,,,,,,Fruit de saison,,Pain/ beurre/ barre chocolatée/ lait,,,0.9,29.7,41,3.7,0.07,13.099185590969,0
2609,2019-07-24,3,,,AB,Salade de pâtes au thon/ mayonnaise,,Poulet rôti label au jus,,Haricots beurre,,Fromage,,Fruit de saison,,Pain au lait/ compote de pomme/ lait,,,0.54,25.9,51,1.3,0.54,0,0
2610,2019-07-24,3,,,,Concombre bulgare,VPF,Rôti de porc OU rôti de dinde,,Frites,AB,Yaourt nature,,,,Pain/ confiture/ lait,,,0.57,25.9,51,1.3,0.14,0,0.02
2611,2019-07-24,2,,,AB,Salade de pâtes au thon/ mayonnaise,,Poulet rôti label au jus,,Haricots beurre,,Fromage,,Fruit de saison,,Pain au lait/ compote de pomme/ lait,,,0.57,25.9,51,1.3,0.51,8.8939256934443,0
2612,2019-07-24,2,,,,Concombre bulgare,VPF,Saucisse OU de volaille,AB,Lentilles,AB,Yaourt nature,,,,Pain/ confiture/ lait,,,0.53,25.9,51,1.3,0.4,41.5596626481958,0
2613,2019-07-24,1,,,AB,Salade de pâtes au thon/ mayonnaise,,Poulet rôti label au jus,,Haricots beurre,,Fromage,,Fruit de saison,,Pain au lait/ compote de pomme/ lait,,,0.54,25.9,51,1.3,0.52,2.83797132271128,0.02
2614,2019-07-25,1,,,,Melon,,Jambon braisé froid,,Ratatouille paysanne,,,,Crèpes au chocolat,,Pain/ beurre/ abricots/ lait,,,0.91,33.9,36,5,0.32,13.3074499098422,0.02
2615,2019-07-25,3,,,,Melon,,Jambon braisé froid,,Ratatouille paysanne,,,,Crèpes au chocolat,,Pain/ beurre/ abricots/ lait,,,0.93,33.9,36,5,0.35,6.62056511025611,0.02
2616,2019-07-25,3,,,AB,Choux rouge vinaigrette,EBR,Brandade de poisson,,,,Petits suisses aux fruits,,,,Pain d'épices/ compote/ lait,,,0.93,33.9,36,5,0.14,8.58626472736429,0.02
